Ico;Rok;Obdobie od;Obdobie do;Nazov;Odvetvie;SK Nace;Kategória zamestnancov(zo Štatistického úradu);Presný počet zamestnancov(z účtovnej závierky);Mesto;Okres;Kraj;Právna forma – kód;Právna forma;Spolu majetok [002+030+061];Predchádzajúce - Spolu majetok [002+030+061];Neobežný majetok [003+011+021];Predchádzajúce - Neobežný majetok [003+011+021];Dlhodobý nehmotný majetok súčet [004 až 010];Predchádzajúce - Dlhodobý nehmotný majetok súčet [004 až 010];Aktivované náklady;Predchádzajúce - Aktivované náklady;Software;Predchádzajúce - Software;Oceniteľné práva;Predchádzajúce - Oceniteľné práva;Goodwill;Predchádzajúce - Goodwill;Ostatný dlhodobý nehmotný majetok;Predchádzajúce - Ostatný dlhodobý nehmotný majetok;Obstarávaný dlhodobý nehmotný majetok;Predchádzajúce - Obstarávaný dlhodobý nehmotný majetok;Poskytnuté preddavky na dlhodobý nehmotný majetok;Predchádzajúce - Poskytnuté preddavky na dlhodobý nehmotný majetok;Dlhodobý hmotný majetok súčet [012 až 020];Predchádzajúce - Dlhodobý hmotný majetok súčet [012 až 020];Pozemky;Predchádzajúce - Pozemky;Stavby;Predchádzajúce - Stavby;Samostatné hnuteľné veci a súbory hnuteľných vecí;Predchádzajúce - Samostatné hnuteľné veci a súbory hnuteľných vecí;Pestovateľské celky trvalých porastov;Predchádzajúce - Pestovateľské celky trvalých porastov;Základné stádo a ťažné zvieratá;Predchádzajúce - Základné stádo a ťažné zvieratá;Ostatný dlhodobý hmotný majetok;Predchádzajúce - Ostatný dlhodobý hmotný majetok;Obstarávaný dlhodobý hmotný majetok;Predchádzajúce - Obstarávaný dlhodobý hmotný majetok;Poskytnuté preddavky na dlhodobý hmotný majetok;Predchádzajúce - Poskytnuté preddavky na dlhodobý hmotný majetok;Opravná položka k nadobudnutému majetku;Predchádzajúce - Opravná položka k nadobudnutému majetku;Dlhodobý finančný majetok súčet [022 až 029];Predchádzajúce - Dlhodobý finančný majetok súčet [022 až 029];Podielové cenné papiere a podiely v dcerskej účovnej jednotke;Predchádzajúce - Podielové cenné papiere a podiely v dcerskej účovnej jednotke;Podielové cenné papiere a podiely v spoločnosti s podstatným vplyvom;Predchádzajúce - Podielové cenné papiere a podiely v spoločnosti s podstatným vplyvom;Ostatné dlhodobé cenné papiere a podiely;Predchádzajúce - Ostatné dlhodobé cenné papiere a podiely;Pôžičky v účtovnej jednotke v konsolidovanom celku;Predchádzajúce - Pôžičky v účtovnej jednotke v konsolidovanom celku;Ostatný dlhodobý finančný majetok;Predchádzajúce - Ostatný dlhodobý finančný majetok;Pôžičky s dobou splatnosti najviac jeden rok;Predchádzajúce - Pôžičky s dobou splatnosti najviac jeden rok;Obstarávaný dlhodobý finančný majetok;Predchádzajúce - Obstarávaný dlhodobý finančný majetok;Poskytnuté preddavky na dlhodobý finančný majetok;Predchádzajúce - Poskytnuté preddavky na dlhodobý finančný majetok;Obežný majetok [031+038+046+055];Predchádzajúce - Obežný majetok [031+038+046+055];Zásoby súčet [032 až 037];Predchádzajúce - Zásoby súčet [032 až 037];Materiál;Predchádzajúce - Materiál;Nedokončená výroba a polotovary vlastnej výroby;Predchádzajúce - Nedokončená výroba a polotovary vlastnej výroby;Výrobky;Predchádzajúce - Výrobky;Zvieratá;Predchádzajúce - Zvieratá;Tovar;Predchádzajúce - Tovar;Poskytnuté preddavky na zásoby;Predchádzajúce - Poskytnuté preddavky na zásoby;Dlhodobé pohľadávky súčet [039 až 045];Predchádzajúce - Dlhodobé pohľadávky súčet [039 až 045];Pohľadávky z obchodného styku;Predchádzajúce - Pohľadávky z obchodného styku;Čistá hodnota zákazky;Predchádzajúce - Čistá hodnota zákazky;Pohľadávky voči dcérskej účtovnej jednotke a materskej účtovnej jednotke;Predchádzajúce - Pohľadávky voči dcérskej účtovnej jednotke a materskej účtovnej jednotke;Ostatné pohľadávky v rámci konsolidovaného celku;Predchádzajúce - Ostatné pohľadávky v rámci konsolidovaného celku;Pohľadávky voči spoločníkom, členom a združeniu;Predchádzajúce - Pohľadávky voči spoločníkom, členom a združeniu;Iné pohľadávky;Predchádzajúce - Iné pohľadávky;Odložená daňová pohľadávka;Predchádzajúce - Odložená daňová pohľadávka;Krátkodobé pohľadávky súčet [047 až 054];Predchádzajúce - Krátkodobé pohľadávky súčet [047 až 054];Pohľadávky z obchodného styku;Predchádzajúce - Pohľadávky z obchodného styku;Čistá hodnota zákazky;Predchádzajúce - Čistá hodnota zákazky;Pohľadávky voči dcérskej účtovnej jednotke a materskej účtovnej jednotke;Predchádzajúce - Pohľadávky voči dcérskej účtovnej jednotke a materskej účtovnej jednotke;Ostatné pohľadávky v rámci konsolidovaného celku;Predchádzajúce - Ostatné pohľadávky v rámci konsolidovaného celku;Pohľadávky voči spoločníkom, členom a združeniu;Predchádzajúce - Pohľadávky voči spoločníkom, členom a združeniu;Sociálne poistenie;Predchádzajúce - Sociálne poistenie;Daňové pohľadávky a dotácie;Predchádzajúce - Daňové pohľadávky a dotácie;Iné pohľadávky;Predchádzajúce - Iné pohľadávky;Finančné účty súčet [056 až 060];Predchádzajúce - Finančné účty súčet [056 až 060];Peniaze;Predchádzajúce - Peniaze;Účty v bankách;Predchádzajúce - Účty v bankách;Účty v bankách s dobou viazanosti dlhšou ako jeden rok;Predchádzajúce - Účty v bankách s dobou viazanosti dlhšou ako jeden rok;Krátkodobý finančný majetok;Predchádzajúce - Krátkodobý finančný majetok;Obstarávaný krátkodobý finančný majetok;Predchádzajúce - Obstarávaný krátkodobý finančný majetok;Časové rozlíšenie súčet [062 až 065];Predchádzajúce - Časové rozlíšenie súčet [062 až 065];Náklady budúcich období dlhodobé;Predchádzajúce - Náklady budúcich období dlhodobé;Náklady budúcich období krátkodobé;Predchádzajúce - Náklady budúcich období krátkodobé;Príjmy budúcich období dlhodobé;Predchádzajúce - Príjmy budúcich období dlhodobé;Príjmy budúcich období krátkodobé;Predchádzajúce - Príjmy budúcich období krátkodobé;Spolu vlastné imanie a záväzky [067+088+121];Predchádzajúce - Spolu vlastné imanie a záväzky [067+088+121];Vlastné imanie [068+073+080+084+087];Predchádzajúce - Vlastné imanie [068+073+080+084+087];Základné imanie súčet [069 až 072];Predchádzajúce - Základné imanie súčet [069 až 072];Základné imanie;Predchádzajúce - Základné imanie;Vlastné akcie a vlastné obchodné podiely;Predchádzajúce - Vlastné akcie a vlastné obchodné podiely;Zmena základného imania;Predchádzajúce - Zmena základného imania;Pohľadávky za upísané vlastné imanie;Predchádzajúce - Pohľadávky za upísané vlastné imanie;Kapitálové fondy súčet [074 až 079];Predchádzajúce - Kapitálové fondy súčet [074 až 079];Emisné ážio;Predchádzajúce - Emisné ážio;Ostatné kapitálové fondy;Predchádzajúce - Ostatné kapitálové fondy;Zákonný rezervný fond (Nedeliteľný fond) z kapitálových vkladov;Predchádzajúce - Zákonný rezervný fond (Nedeliteľný fond) z kapitálových vkladov;Oceňovacie rozdiely z precenenia majetku a záväzkov;Predchádzajúce - Oceňovacie rozdiely z precenenia majetku a záväzkov;Oceňovacie rozdiely z kapitálových účastín;Predchádzajúce - Oceňovacie rozdiely z kapitálových účastín;Oceňovacie rozdiely z precenenia pri zlúčení, splynutí a rozdelení;Predchádzajúce - Oceňovacie rozdiely z precenenia pri zlúčení, splynutí a rozdelení;Fondy zo zisku súčet [081+082+083];Predchádzajúce - Fondy zo zisku súčet [081+082+083];Zákonný rezervný fond;Predchádzajúce - Zákonný rezervný fond;Nedeliteľný fond;Predchádzajúce - Nedeliteľný fond;Štatutárne fondy a ostatné fondy;Predchádzajúce - Štatutárne fondy a ostatné fondy;Výsledok hospodárenia minulých rokov [085+086];Predchádzajúce - Výsledok hospodárenia minulých rokov [085+086];Nerozdelený zisk z minulých rokov;Predchádzajúce - Nerozdelený zisk z minulých rokov;Neuhradená strata minulých rokov;Predchádzajúce - Neuhradená strata minulých rokov;Výsledok hospodárenia za účtovné obdobie po zdanení [001-(068+073+080 +084+088+121)];Predchádzajúce - Výsledok hospodárenia za účtovné obdobie po zdanení [001-(068+073+080 +084+088+121)];Záväzky [089+094+106+117+118];Predchádzajúce - Záväzky [089+094+106+117+118];Rezervy súčet [090 až 093];Predchádzajúce - Rezervy súčet [090 až 093];Rezervy zákonné dlhodobé;Predchádzajúce - Rezervy zákonné dlhodobé;Rezervy zákonné krátkodobé;Predchádzajúce - Rezervy zákonné krátkodobé;Ostatné dlhodobé rezervy;Predchádzajúce - Ostatné dlhodobé rezervy;Ostatné krátkodobé rezervy;Predchádzajúce - Ostatné krátkodobé rezervy;Dlhodobé záväzky súčet [95 až 105];Predchádzajúce - Dlhodobé záväzky súčet [95 až 105];Dlhodobé záväzky z obchodného styku;Predchádzajúce - Dlhodobé záväzky z obchodného styku;Čistá hodnota zákazky;Predchádzajúce - Čistá hodnota zákazky;Dlhodobé nevyfakturované dodávky;Predchádzajúce - Dlhodobé nevyfakturované dodávky;Dlhodobé záväzky voči dcérskej účtovnéj jednotke a materskej účtovnej jednotke;Predchádzajúce - Dlhodobé záväzky voči dcérskej účtovnéj jednotke a materskej účtovnej jednotke;Ostatné dlhodobé záväzky v rámci konsolidovaného celku;Predchádzajúce - Ostatné dlhodobé záväzky v rámci konsolidovaného celku;Dlhodobé prijaté preddavky;Predchádzajúce - Dlhodobé prijaté preddavky;Dlhodobé zmenky na úhradu;Predchádzajúce - Dlhodobé zmenky na úhradu;Vydané dlhopisy;Predchádzajúce - Vydané dlhopisy;Záväzky zo sociálneho fondu;Predchádzajúce - Záväzky zo sociálneho fondu;Ostatné dlhodobé záväzky;Predchádzajúce - Ostatné dlhodobé záväzky;Odložený daňový záväzok;Predchádzajúce - Odložený daňový záväzok;Krátkodobé záväzky súčet [107 až 116];Predchádzajúce - Krátkodobé záväzky súčet [107 až 116];Záväzky z obchodného styku;Predchádzajúce - Záväzky z obchodného styku;Čistá hodnota zákazky;Predchádzajúce - Čistá hodnota zákazky;Nevyfakturované dodávky;Predchádzajúce - Nevyfakturované dodávky;Záväzky voči dcérskej účtovnej jednotke a materskej účtovnej jednotke;Predchádzajúce - Záväzky voči dcérskej účtovnej jednotke a materskej účtovnej jednotke;Ostatné záväzky v rámci konsolidovaného celku;Predchádzajúce - Ostatné záväzky v rámci konsolidovaného celku;Záväzky voči spoločníkom a združeniu;Predchádzajúce - Záväzky voči spoločníkom a združeniu;Záväzky voči zamestnancom;Predchádzajúce - Záväzky voči zamestnancom;Záväzky zo sociálneho poistenia;Predchádzajúce - Záväzky zo sociálneho poistenia;Daňové záväzky a dotácie;Predchádzajúce - Daňové záväzky a dotácie;Ostatné záväzky;Predchádzajúce - Ostatné záväzky;Krátkodobé finančné výpomoci;Predchádzajúce - Krátkodobé finančné výpomoci;Bankové úvery [119+120];Predchádzajúce - Bankové úvery [119+120];Bankové úvery dlhodobé;Predchádzajúce - Bankové úvery dlhodobé;Bežné bankové úvery;Predchádzajúce - Bežné bankové úvery;Časové rozlíšenie súčet [122 až 125];Predchádzajúce - Časové rozlíšenie súčet [122 až 125];Výdavky budúcich období dlhodobé;Predchádzajúce - Výdavky budúcich období dlhodobé;Výdavky budúcich období krátkodobé;Predchádzajúce - Výdavky budúcich období krátkodobé;Výnosy budúcich období dlhodobé;Predchádzajúce - Výnosy budúcich období dlhodobé;Výnosy budúcich období krátkodobé;Predchádzajúce - Výnosy budúcich období krátkodobé;Tržby z predaja tovaru;Predchádzajúce - Tržby z predaja tovaru;Náklady vynaložené na obstaranie predaného tovaru;Predchádzajúce - Náklady vynaložené na obstaranie predaného tovaru;Obchodná marža [01-02];Predchádzajúce - Obchodná marža [01-02];Výroba [05+06+07];Predchádzajúce - Výroba [05+06+07];Tržby z predaja vlastných výrobkov a služieb;Predchádzajúce - Tržby z predaja vlastných výrobkov a služieb;Zmeny stavu vnútroorganizačných zásob;Predchádzajúce - Zmeny stavu vnútroorganizačných zásob;Aktivácia;Predchádzajúce - Aktivácia;Výrobná spotreba [09+10];Predchádzajúce - Výrobná spotreba [09+10];Spotreba materiálu, energie a ostatných neskladovateľných dodávok;Predchádzajúce - Spotreba materiálu, energie a ostatných neskladovateľných dodávok;Služby;Predchádzajúce - Služby;Pridaná hodnota [03+04-08];Predchádzajúce - Pridaná hodnota [03+04-08];Osobné náklady súčet [13 až 16];Predchádzajúce - Osobné náklady súčet [13 až 16];Mzdové náklady;Predchádzajúce - Mzdové náklady;Odmeny členom orgánov spoločnosti a družstva;Predchádzajúce - Odmeny členom orgánov spoločnosti a družstva;Náklady na sociálne poistenie;Predchádzajúce - Náklady na sociálne poistenie;Sociálne náklady;Predchádzajúce - Sociálne náklady;Dane a poplatky;Predchádzajúce - Dane a poplatky;Odpisy a opravné položky k dlhodobému nehmotnému majetku a dlhodobému hmotnému majetku;Predchádzajúce - Odpisy a opravné položky k dlhodobému nehmotnému majetku a dlhodobému hmotnému majetku;Tržby z predaja dlhodobého majetku a materiálu;Predchádzajúce - Tržby z predaja dlhodobého majetku a materiálu;Zostatková cena predaného dlhodobého majetku a predaného materiálu;Predchádzajúce - Zostatková cena predaného dlhodobého majetku a predaného materiálu;Tvorba a zúčtovanie opravných položiek k pohľadávkam;Predchádzajúce - Tvorba a zúčtovanie opravných položiek k pohľadávkam;Ostatné vynosy z hospodárskej činnosti;Predchádzajúce - Ostatné vynosy z hospodárskej činnosti;Ostatné náklady na hospodársku činnosť;Predchádzajúce - Ostatné náklady na hospodársku činnosť;Prevod výnosov z hospodárskej činnosti;Predchádzajúce - Prevod výnosov z hospodárskej činnosti;Prevod nákladov na hospodársku činnosť;Predchádzajúce - Prevod nákladov na hospodársku činnosť;Výsledok hospodárenia z hospodárskej činnosti [11-12-17-18+19-20 -21+22-23+(-24)-(-25)];Predchádzajúce - Výsledok hospodárenia z hospodárskej činnosti [11-12-17-18+19-20 -21+22-23+(-24)-(-25)];Tržby z predaja cenných papierov a podielov;Predchádzajúce - Tržby z predaja cenných papierov a podielov;Predané cenné papiere a podiely;Predchádzajúce - Predané cenné papiere a podiely;Výnosy z dlhodobého finančného majetku [30+31+32];Predchádzajúce - Výnosy z dlhodobého finančného majetku [30+31+32];Výnosy z cenných papierov a podielov v dcérskej účtovnej jednotke a v spoločnosti s podstatným vplyvom;Predchádzajúce - Výnosy z cenných papierov a podielov v dcérskej účtovnej jednotke a v spoločnosti s podstatným vplyvom;Výnosy z ostatných dlhodobých cenných papierov a podielov;Predchádzajúce - Výnosy z ostatných dlhodobých cenných papierov a podielov;Výnosy z ostatného dlhodobého finančného majetku;Predchádzajúce - Výnosy z ostatného dlhodobého finančného majetku;Výnosy z krátkodobého finančného majetku;Predchádzajúce - Výnosy z krátkodobého finančného majetku;Náklady na krátkodobý finančný majetok;Predchádzajúce - Náklady na krátkodobý finančný majetok;Výnosy z precenenia cenných papierov a výnosy z derivátových operácii;Predchádzajúce - Výnosy z precenenia cenných papierov a výnosy z derivátových operácii;Náklady na precenenie cenných papierov a náklady na derivátové operácie;Predchádzajúce - Náklady na precenenie cenných papierov a náklady na derivátové operácie;Tvorba a zúčtovanie opravných položiek k finančnému majetku;Predchádzajúce - Tvorba a zúčtovanie opravných položiek k finančnému majetku;Výnosové úroky;Predchádzajúce - Výnosové úroky;Nákladové úroky;Predchádzajúce - Nákladové úroky;Kurzové zisky;Predchádzajúce - Kurzové zisky;Kurzové straty;Predchádzajúce - Kurzové straty;Ostatné výnosy z finančnej činnosti;Predchádzajúce - Ostatné výnosy z finančnej činnosti;Ostatné náklady na finančnú činnosť;Predchádzajúce - Ostatné náklady na finančnú činnosť;Prevod finančných výnosov;Predchádzajúce - Prevod finančných výnosov;Prevod finančných nákladov;Predchádzajúce - Prevod finančných nákladov;Výsledok hospodárenia z finančnej činnosti [27-28+29+33-34+35-36-37+38 -39+40-41+42-43+(-44)-(-45)];Predchádzajúce - Výsledok hospodárenia z finančnej činnosti [27-28+29+33-34+35-36-37+38 -39+40-41+42-43+(-44)-(-45)];Výsledok hospodárenia z bežnej činnosti pred zdanením [26+46];Predchádzajúce - Výsledok hospodárenia z bežnej činnosti pred zdanením [26+46];Daň z príjmov z bežnej činnosti [49+50];Predchádzajúce - Daň z príjmov z bežnej činnosti [49+50];Daň z príjmov z bežnej činnosti - splatná;Predchádzajúce - Daň z príjmov z bežnej činnosti - splatná;Daň z príjmov z bežnej činnosti - odložená;Predchádzajúce - Daň z príjmov z bežnej činnosti - odložená;Výsledok hospodárenia z bežnej činnosti po zdanení [47-48];Predchádzajúce - Výsledok hospodárenia z bežnej činnosti po zdanení [47-48];Mimoriadne výnosy;Predchádzajúce - Mimoriadne výnosy;Mimoriadne náklady;Predchádzajúce - Mimoriadne náklady;Výsledok hospodárenia z mimoriadnej činnosti pred zdanením [52-53];Predchádzajúce - Výsledok hospodárenia z mimoriadnej činnosti pred zdanením [52-53];Daň z príjmov z mimoriadnej činnosti [56+57];Predchádzajúce - Daň z príjmov z mimoriadnej činnosti [56+57];Daň z príjmov z mimoriadnej činnosti - splatná;Predchádzajúce - Daň z príjmov z mimoriadnej činnosti - splatná;Daň z príjmov z mimoriadnej činnosti - odložená;Predchádzajúce - Daň z príjmov z mimoriadnej činnosti - odložená;Výsledok hospodárenia z mimoriadnej činnosti po zdanení [54-55];Predchádzajúce - Výsledok hospodárenia z mimoriadnej činnosti po zdanení [54-55];Výsledok hospodárenia za účtovné obdobie pred zdanením [47+54];Predchádzajúce - Výsledok hospodárenia za účtovné obdobie pred zdanením [47+54];Prevod podielov na výsledku hospodárenia spoločníkom;Predchádzajúce - Prevod podielov na výsledku hospodárenia spoločníkom;Výsledok hospodárenia za účtovné obdobie po zdanení [51+58-60];Predchádzajúce - Výsledok hospodárenia za účtovné obdobie po zdanení [51+58-60];DIC;ICDPH;Dátum vzniku;Dátum zániku;Adresa;KaR, Likvidácie;Dlhy;Platobné rozkazy;Štatutári;Telefón;Email;Web;Odkaz na firmu na FinState;Druh vlastníctva - kód;Druh vlastníctva;EBITDA;Dátum podania v kapitole Konkurzy a reštrukturalizácie v Obchodnom vestníku; Dátum podania v kapitole Výzvy likvidárotov z Obchodného vestníka;Dátum podania v kapitole Oznámenia o začatí konania o zrušení spoločnosti alebo družstva bez likvidácie v Obchodnom vestníku;Kreditný model: Altmanovo Z-skóre;Kreditný model: Altmanovo Z-skóre - indikácia;Kreditný model: Index 05;Kreditný model: Index 05 - indikácia;Zoznam platiteľov DPH, u ktorých nastali dôvody na zrušenie registrácie;Zoznam vymazaných platiteľov DPH;KaR – typ;KaR - Vyhlásenie konkurzu/Povolenie reštrukturalizácie;KaR - posledná udalosť;KaR - koniec konania;KaR - druh ukončenia;Zdroj účtovnej závierky;Tržby (spolu);Typ šablóny účtovnej závierky pred konvertovaním do spoločnej šablóny (typ_2011);Typ závierky;Dátum zverejnenia účtovnej závierky;SK NACE - kód;Predchádzajúce obdobie od;Predchádzajúce obdobie do;Kreditný model: FinStat skóre (%);Kreditný model: FinStat skóre - indikácia ;
Ico;Rok;Obdobie od;Obdobie do;Nazov;Odvetvie;SK Nace;Kategória zamestnancov(zo Štatistického úradu);Presný počet zamestnancov(z účtovnej závierky);Mesto;Okres;Kraj;Právna forma – kód;Právna forma;Aktiva-1;AktivaPrev-1;Aktiva-2;AktivaPrev-2;Aktiva-3;AktivaPrev-3;Aktiva-4;AktivaPrev-4;Aktiva-5;AktivaPrev-5;Aktiva-6;AktivaPrev-6;Aktiva-7;AktivaPrev-7;Aktiva-8;AktivaPrev-8;Aktiva-9;AktivaPrev-9;Aktiva-10;AktivaPrev-10;Aktiva-11;AktivaPrev-11;Aktiva-12;AktivaPrev-12;Aktiva-13;AktivaPrev-13;Aktiva-14;AktivaPrev-14;Aktiva-15;AktivaPrev-15;Aktiva-16;AktivaPrev-16;Aktiva-17;AktivaPrev-17;Aktiva-18;AktivaPrev-18;Aktiva-19;AktivaPrev-19;Aktiva-20;AktivaPrev-20;Aktiva-21;AktivaPrev-21;Aktiva-22;AktivaPrev-22;Aktiva-23;AktivaPrev-23;Aktiva-24;AktivaPrev-24;Aktiva-25;AktivaPrev-25;Aktiva-26;AktivaPrev-26;Aktiva-27;AktivaPrev-27;Aktiva-28;AktivaPrev-28;Aktiva-29;AktivaPrev-29;Aktiva-30;AktivaPrev-30;Aktiva-31;AktivaPrev-31;Aktiva-32;AktivaPrev-32;Aktiva-33;AktivaPrev-33;Aktiva-34;AktivaPrev-34;Aktiva-35;AktivaPrev-35;Aktiva-36;AktivaPrev-36;Aktiva-37;AktivaPrev-37;Aktiva-38;AktivaPrev-38;Aktiva-39;AktivaPrev-39;Aktiva-40;AktivaPrev-40;Aktiva-41;AktivaPrev-41;Aktiva-42;AktivaPrev-42;Aktiva-43;AktivaPrev-43;Aktiva-44;AktivaPrev-44;Aktiva-45;AktivaPrev-45;Aktiva-46;AktivaPrev-46;Aktiva-47;AktivaPrev-47;Aktiva-48;AktivaPrev-48;Aktiva-49;AktivaPrev-49;Aktiva-50;AktivaPrev-50;Aktiva-51;AktivaPrev-51;Aktiva-52;AktivaPrev-52;Aktiva-53;AktivaPrev-53;Aktiva-54;AktivaPrev-54;Aktiva-55;AktivaPrev-55;Aktiva-56;AktivaPrev-56;Aktiva-57;AktivaPrev-57;Aktiva-58;AktivaPrev-58;Aktiva-59;AktivaPrev-59;Aktiva-60;AktivaPrev-60;Aktiva-61;AktivaPrev-61;Aktiva-62;AktivaPrev-62;Aktiva-63;AktivaPrev-63;Aktiva-64;AktivaPrev-64;Aktiva-65;AktivaPrev-65;Pasiva-66;PasivaPrev-66;Pasiva-67;PasivaPrev-67;Pasiva-68;PasivaPrev-68;Pasiva-69;PasivaPrev-69;Pasiva-70;PasivaPrev-70;Pasiva-71;PasivaPrev-71;Pasiva-72;PasivaPrev-72;Pasiva-73;PasivaPrev-73;Pasiva-74;PasivaPrev-74;Pasiva-75;PasivaPrev-75;Pasiva-76;PasivaPrev-76;Pasiva-77;PasivaPrev-77;Pasiva-78;PasivaPrev-78;Pasiva-79;PasivaPrev-79;Pasiva-80;PasivaPrev-80;Pasiva-81;PasivaPrev-81;Pasiva-82;PasivaPrev-82;Pasiva-83;PasivaPrev-83;Pasiva-84;PasivaPrev-84;Pasiva-85;PasivaPrev-85;Pasiva-86;PasivaPrev-86;Pasiva-87;PasivaPrev-87;Pasiva-88;PasivaPrev-88;Pasiva-89;PasivaPrev-89;Pasiva-90;PasivaPrev-90;Pasiva-91;PasivaPrev-91;Pasiva-92;PasivaPrev-92;Pasiva-93;PasivaPrev-93;Pasiva-94;PasivaPrev-94;Pasiva-95;PasivaPrev-95;Pasiva-96;PasivaPrev-96;Pasiva-97;PasivaPrev-97;Pasiva-98;PasivaPrev-98;Pasiva-99;PasivaPrev-99;Pasiva-100;PasivaPrev-100;Pasiva-101;PasivaPrev-101;Pasiva-102;PasivaPrev-102;Pasiva-103;PasivaPrev-103;Pasiva-104;PasivaPrev-104;Pasiva-105;PasivaPrev-105;Pasiva-106;PasivaPrev-106;Pasiva-107;PasivaPrev-107;Pasiva-108;PasivaPrev-108;Pasiva-109;PasivaPrev-109;Pasiva-110;PasivaPrev-110;Pasiva-111;PasivaPrev-111;Pasiva-112;PasivaPrev-112;Pasiva-113;PasivaPrev-113;Pasiva-114;PasivaPrev-114;Pasiva-115;PasivaPrev-115;Pasiva-116;PasivaPrev-116;Pasiva-117;PasivaPrev-117;Pasiva-118;PasivaPrev-118;Pasiva-119;PasivaPrev-119;Pasiva-120;PasivaPrev-120;Pasiva-121;PasivaPrev-121;Pasiva-122;PasivaPrev-122;Pasiva-123;PasivaPrev-123;Pasiva-124;PasivaPrev-124;Pasiva-125;PasivaPrev-125;VZaS-1;VZaSPrev-1;VZaS-2;VZaSPrev-2;VZaS-3;VZaSPrev-3;VZaS-4;VZaSPrev-4;VZaS-5;VZaSPrev-5;VZaS-6;VZaSPrev-6;VZaS-7;VZaSPrev-7;VZaS-8;VZaSPrev-8;VZaS-9;VZaSPrev-9;VZaS-10;VZaSPrev-10;VZaS-11;VZaSPrev-11;VZaS-12;VZaSPrev-12;VZaS-13;VZaSPrev-13;VZaS-14;VZaSPrev-14;VZaS-15;VZaSPrev-15;VZaS-16;VZaSPrev-16;VZaS-17;VZaSPrev-17;VZaS-18;VZaSPrev-18;VZaS-19;VZaSPrev-19;VZaS-20;VZaSPrev-20;VZaS-21;VZaSPrev-21;VZaS-22;VZaSPrev-22;VZaS-23;VZaSPrev-23;VZaS-24;VZaSPrev-24;VZaS-25;VZaSPrev-25;VZaS-26;VZaSPrev-26;VZaS-27;VZaSPrev-27;VZaS-28;VZaSPrev-28;VZaS-29;VZaSPrev-29;VZaS-30;VZaSPrev-30;VZaS-31;VZaSPrev-31;VZaS-32;VZaSPrev-32;VZaS-33;VZaSPrev-33;VZaS-34;VZaSPrev-34;VZaS-35;VZaSPrev-35;VZaS-36;VZaSPrev-36;VZaS-37;VZaSPrev-37;VZaS-38;VZaSPrev-38;VZaS-39;VZaSPrev-39;VZaS-40;VZaSPrev-40;VZaS-41;VZaSPrev-41;VZaS-42;VZaSPrev-42;VZaS-43;VZaSPrev-43;VZaS-44;VZaSPrev-44;VZaS-45;VZaSPrev-45;VZaS-46;VZaSPrev-46;VZaS-47;VZaSPrev-47;VZaS-48;VZaSPrev-48;VZaS-49;VZaSPrev-49;VZaS-50;VZaSPrev-50;VZaS-51;VZaSPrev-51;VZaS-52;VZaSPrev-52;VZaS-53;VZaSPrev-53;VZaS-54;VZaSPrev-54;VZaS-55;VZaSPrev-55;VZaS-56;VZaSPrev-56;VZaS-57;VZaSPrev-57;VZaS-58;VZaSPrev-58;VZaS-59;VZaSPrev-59;VZaS-60;VZaSPrev-60;VZaS-61;VZaSPrev-61;DIC;ICDPH;Dátum vzniku;Dátum zániku;Adresa;KaR, Likvidácie;Dlhy;Platobné rozkazy;Štatutári;Telefón;Email;Web;Odkaz na firmu na FinState;Druh vlastníctva - kód;Druh vlastníctva;EBITDA;Dátum podania v kapitole Konkurzy a reštrukturalizácie v Obchodnom vestníku; Dátum podania v kapitole Výzvy likvidárotov z Obchodného vestníka;Dátum podania v kapitole Oznámenia o začatí konania o zrušení spoločnosti alebo družstva bez likvidácie v Obchodnom vestníku;Kreditný model: Altmanovo Z-skóre;Kreditný model: Altmanovo Z-skóre - indikácia;Kreditný model: Index 05;Kreditný model: Index 05 - indikácia;Zoznam platiteľov DPH, u ktorých nastali dôvody na zrušenie registrácie;Zoznam vymazaných platiteľov DPH;KaR – typ;KaR - Vyhlásenie konkurzu/Povolenie reštrukturalizácie;KaR - posledná udalosť;KaR - koniec konania;KaR - druh ukončenia;Zdroj účtovnej závierky;Tržby (spolu);Typ šablóny účtovnej závierky pred konvertovaním do spoločnej šablóny (typ_2011);Typ závierky;Dátum zverejnenia účtovnej závierky;SK NACE - kód;Predchádzajúce obdobie od;Predchádzajúce obdobie do;Kreditný model: FinStat skóre (%);Kreditný model: FinStat skóre - indikácia ;
